timestamp,open,high,low,close,volume
2018-01-02,93.55999755859376,94.5199966430664,93.31999969482422,94.05999755859376,1988500
2018-01-03,94.2699966430664,94.4499969482422,93.62000274658205,93.98999786376952,1822800
2018-01-04,94.1999969482422,95.77999877929688,93.8499984741211,95.08999633789062,2907100
2018-01-05,95.62999725341795,95.88999938964844,95.02999877929688,95.72000122070312,2464700
2018-01-08,95.61000061035156,96.0500030517578,94.12999725341795,94.1500015258789,2088800
2018-01-09,94.79000091552734,94.79000091552734,93.86000061035156,94.25,2630200
2018-01-10,94.2300033569336,95.22000122070312,93.91999816894533,94.77999877929688,1469100
2018-01-11,94.66000366210938,98.33000183105467,94.5999984741211,98.19000244140624,3279200
2018-01-12,98.38999938964844,99.69000244140624,98.1999969482422,99.0999984741211,2332200
2018-01-16,99.6999969482422,99.6999969482422,97.91999816894533,98.44000244140624,2421500
2018-01-17,99.16999816894533,101.06999969482422,98.88999938964844,100.5,2553600
2018-01-18,100.9000015258789,101.26000213623048,100.12000274658205,101.02999877929688,1498200
2018-01-19,101.52999877929688,102.08999633789062,100.91000366210938,101.9800033569336,1866500
2018-01-22,101.94000244140624,102.3000030517578,101.08999633789062,102.2699966430664,1255000
2018-01-23,103.47000122070312,103.98999786376952,102.66000366210938,103.16999816894533,1590200
2018-01-24,103.20999908447266,103.62999725341795,101.30999755859376,102.69000244140624,1550300
2018-01-25,105.06999969482422,105.4000015258789,102.55999755859376,103.75,1720500
2018-01-26,104.20999908447266,105.33000183105467,103.41999816894533,105.3000030517578,2129100
2018-01-29,105.20999908447266,105.81999969482422,104.70999908447266,105.33999633789062,1981000
2018-01-30,104.91999816894533,105.56999969482422,103.73999786376952,104.2300033569336,2726000
2018-01-31,104.44000244140624,104.9499969482422,102.3499984741211,103.12000274658205,2407100
2018-02-01,102.18000030517578,103.01000213623048,101.73999786376952,102.27999877929688,2393700
2018-02-02,101.6999969482422,101.6999969482422,99.3499984741211,99.44000244140624,4381200
2018-02-05,98.68000030517578,100.4499969482422,95.79000091552734,95.8000030517578,2891300
2018-02-06,94.19000244140624,98.0,92.73999786376952,97.5999984741211,4252700
2018-02-07,97.51000213623048,99.52999877929688,97.4499969482422,97.87999725341795,2236400
2018-02-08,98.18000030517578,98.36000061035156,95.06999969482422,95.0999984741211,2916600
2018-02-09,96.08999633789062,99.5,93.83000183105467,98.26000213623048,3326300
2018-02-12,98.7699966430664,99.08000183105467,93.31999969482422,95.08999633789062,4597600
2018-02-13,94.94000244140624,97.93000030517578,94.81999969482422,96.86000061035156,2573800
2018-02-14,96.30999755859376,97.33000183105467,96.0500030517578,96.66999816894533,2684400
2018-02-15,97.51000213623048,98.4499969482422,96.30999755859376,98.4499969482422,1901600
2018-02-16,98.30999755859376,98.9000015258789,97.0199966430664,97.7300033569336,1793500
2018-02-20,95.0500030517578,96.30999755859376,93.66999816894533,94.55999755859376,3110100
2018-02-21,94.87999725341795,96.87999725341795,94.87999725341795,95.2699966430664,2205600
2018-02-22,95.86000061035156,97.0,95.45999908447266,96.0999984741211,1331700
2018-02-23,96.7699966430664,97.31999969482422,95.72000122070312,97.1999969482422,1667900
2018-02-26,97.7300033569336,98.2300033569336,96.62000274658205,97.5500030517578,1414000
2018-02-27,97.95999908447266,98.4499969482422,94.88999938964844,95.5199966430664,2131900
2018-02-28,96.11000061035156,96.31999969482422,94.58999633789062,94.58999633789062,1833100
2018-03-01,94.56999969482422,95.88999938964844,93.77999877929688,95.30999755859376,1861800
2018-03-02,94.73999786376952,95.0999984741211,92.8000030517578,94.27999877929688,2879700
2018-03-05,93.63999938964844,94.01000213623048,93.05999755859376,93.43000030517578,2424800
2018-03-06,93.51000213623048,94.1999969482422,91.8499984741211,93.44000244140624,4046100
2018-03-07,89.58000183105469,90.63999938964844,87.54000091552734,89.38999938964844,5306200
2018-03-08,89.62000274658203,89.87999725341797,86.04000091552734,86.05000305175781,4081400
2018-03-09,86.70999908447266,87.18000030517578,85.54000091552734,86.94000244140625,3527000
2018-03-12,87.23999786376953,88.86000061035156,87.05000305175781,88.61000061035156,3741200
2018-03-13,88.8499984741211,91.0,88.62999725341797,89.52999877929688,3989200
2018-03-14,89.55000305175781,89.75,88.55999755859375,89.19999694824219,3900300
2018-03-15,96.22000122070312,96.5,92.29000091552734,93.44000244140624,10226700
2018-03-16,93.58999633789062,95.8000030517578,93.38999938964844,95.43000030517578,5127800
2018-03-19,95.5,96.0500030517578,93.37000274658205,94.04000091552734,2425000
2018-03-20,94.12999725341795,94.2300033569336,92.87999725341795,93.41000366210938,2651900
2018-03-21,93.56999969482422,94.6500015258789,92.9499969482422,92.9800033569336,3830300
2018-03-22,92.30999755859376,93.36000061035156,91.69000244140624,91.75,2285000
2018-03-23,91.83999633789062,91.9800033569336,89.88999938964844,90.05999755859375,2581600
2018-03-26,91.38999938964844,93.16000366210938,91.05999755859376,92.6500015258789,2055300
2018-03-27,93.0,93.4499969482422,91.93000030517578,92.43000030517578,2068200
2018-03-28,92.66999816894533,94.83999633789062,92.66000366210938,92.94000244140624,2257500
2018-03-29,93.4499969482422,94.1500015258789,93.12999725341795,93.5500030517578,2363800
2018-04-02,93.2300033569336,93.86000061035156,91.97000122070312,93.43000030517578,2709600
2018-04-03,93.52999877929688,94.37999725341795,93.0999984741211,93.30999755859376,1877000
2018-04-04,92.54000091552734,95.22000122070312,92.54000091552734,95.0,2729400
2018-04-05,95.22000122070312,96.58999633789062,94.54000091552734,96.4000015258789,2394600
2018-04-06,95.8000030517578,96.9800033569336,94.5199966430664,94.97000122070312,2760400
2018-04-09,94.9499969482422,96.7699966430664,94.87000274658205,95.6999969482422,3315900
2018-04-10,96.8499984741211,96.98999786376952,95.45999908447266,96.44000244140624,2622200
2018-04-11,95.72000122070312,96.83000183105467,95.6500015258789,96.2699966430664,1823200
