timestamp,open,high,low,close,volume
2018-01-02,72.66000366210938,73.36000061035156,71.3499984741211,72.7699966430664,3065200
2018-01-03,72.58999633789062,72.81999969482422,70.19999694824219,70.36000061035156,3588300
2018-01-04,70.41000366210938,71.2300033569336,69.6500015258789,71.05999755859375,2032700
2018-01-05,71.38999938964844,72.22000122070312,70.8499984741211,72.16999816894531,1841600
2018-01-08,71.7300033569336,72.62000274658203,71.26000213623047,72.41000366210938,1875400
2018-01-09,72.76000213623047,73.1500015258789,72.0199966430664,72.08000183105469,1626100
2018-01-10,71.9000015258789,72.80999755859375,71.19999694824219,72.69999694824219,1906100
2018-01-11,72.79000091552734,74.41999816894531,72.66000366210938,74.31999969482422,1911000
2018-01-12,74.55000305175781,76.11000061035156,74.5199966430664,75.91999816894531,2678700
2018-01-16,76.25,76.6500015258789,74.19000244140625,74.31999969482422,2368900
2018-01-17,74.5,75.98999786376953,74.20999908447266,75.5,1387700
2018-01-18,74.91000366210938,76.19000244140625,74.33000183105469,76.0199966430664,2166700
2018-01-19,76.0,76.0999984741211,74.16000366210938,74.95999908447266,3044300
2018-01-22,74.8499984741211,76.4000015258789,74.77999877929688,76.36000061035156,1787800
2018-01-23,76.26000213623047,76.26000213623047,74.0999984741211,75.5,2599900
2018-01-24,75.6500015258789,77.23999786376953,75.47000122070312,76.58000183105469,2375200
2018-01-25,76.87999725341797,77.5,76.19999694824219,76.68000030517578,3591000
2018-01-26,76.87000274658203,77.75,76.58000183105469,77.6500015258789,1854000
2018-01-29,77.19999694824219,78.04000091552734,76.91000366210938,77.4000015258789,1715700
2018-01-30,77.58999633789062,78.23999786376953,76.75,76.80000305175781,2310300
2018-01-31,77.02999877929688,77.37999725341797,76.19999694824219,76.6500015258789,3227400
2018-02-01,76.22000122070312,76.94000244140625,75.87999725341797,76.19000244140625,2208300
2018-02-02,75.83999633789062,76.05000305175781,74.66000366210938,74.91000366210938,2955400
2018-02-05,74.66999816894531,75.66000366210938,72.88999938964844,72.88999938964844,3160300
2018-02-06,71.97000122070312,74.54000091552734,71.4000015258789,73.77999877929688,2899900
2018-02-07,73.98999786376953,76.30999755859375,73.63999938964844,75.37999725341797,2143500
2018-02-08,75.94000244140625,79.19000244140625,75.5999984741211,75.91000366210938,5477800
2018-02-09,76.25,77.58999633789062,74.36000061035156,76.94999694824219,4310900
2018-02-12,77.70999908447266,79.30000305175781,77.5199966430664,78.77999877929688,5116700
2018-02-13,78.3499984741211,80.91000366210938,78.33000183105469,79.55999755859375,4294400
2018-02-14,81.61000061035156,83.33999633789062,81.05999755859375,82.77999877929688,6895800
2018-02-15,78.66000366210938,79.22000122070312,76.05000305175781,77.27999877929688,6217900
2018-02-16,77.87999725341797,79.27999877929688,77.5999984741211,78.72000122070312,4270800
2018-02-20,78.58000183105469,79.55999755859375,77.61000061035156,78.36000061035156,4665600
2018-02-21,78.33999633789062,79.66000366210938,76.95999908447266,77.02999877929688,3348200
2018-02-22,77.3499984741211,78.02999877929688,76.51000213623047,76.79000091552734,2112800
2018-02-23,77.18000030517578,77.79000091552734,76.4000015258789,77.30999755859375,1655200
2018-02-26,77.72000122070312,78.16000366210938,77.31999969482422,78.0999984741211,1569500
2018-02-27,78.0,78.27999877929688,76.93000030517578,76.94000244140625,2038300
2018-02-28,77.37999725341797,77.62000274658203,76.19999694824219,76.2300033569336,2027300
2018-03-01,74.76000213623047,75.48999786376953,73.5,74.8499984741211,4389100
2018-03-02,75.6500015258789,76.55999755859375,74.88999938964844,75.6500015258789,2155300
2018-03-05,75.5,76.37000274658203,75.5,75.87999725341797,1912500
2018-03-06,76.12999725341797,76.16999816894531,74.1500015258789,75.33999633789062,3460000
2018-03-07,74.98999786376953,75.29000091552734,73.58999633789062,74.11000061035156,3338200
2018-03-08,73.97000122070312,74.02999877929688,72.55999755859375,73.51000213623047,2261700
2018-03-09,73.58999633789062,74.08000183105469,73.13999938964844,73.7300033569336,1995000
2018-03-12,73.9800033569336,74.27999877929688,73.30999755859375,73.44999694824219,2146100
2018-03-13,73.5199966430664,73.94999694824219,72.72000122070312,73.72000122070312,1829900
2018-03-14,74.13999938964844,74.19999694824219,73.41000366210938,73.95999908447266,1732000
