timestamp,open,high,low,close,volume
2018-01-02,89.73999786376953,90.08000183105467,88.81999969482422,89.73999786376953,988800
2018-01-03,89.18000030517578,89.5999984741211,88.44999694824219,89.48999786376953,1214300
2018-01-04,90.33999633789062,90.61000061035156,89.18000030517578,89.72000122070312,1610700
2018-01-05,90.08000183105467,90.66999816894533,89.2300033569336,89.56999969482422,902500
2018-01-08,89.38999938964844,91.20999908447266,89.38999938964844,90.77999877929688,1083100
2018-01-09,90.91000366210938,92.41000366210938,90.91000366210938,91.45999908447266,1932600
2018-01-10,91.37999725341795,92.4000015258789,91.08999633789062,91.44000244140624,1043100
2018-01-11,91.69000244140624,94.01000213623048,91.68000030517578,93.91999816894533,1060300
2018-01-12,94.02999877929688,94.51000213623048,93.22000122070312,94.27999877929688,983300
2018-01-16,94.5,94.95999908447266,92.77999877929688,92.97000122070312,1601300
2018-01-17,93.2699966430664,93.62999725341795,92.69000244140624,92.9800033569336,1104300
2018-01-18,93.12999725341795,94.5500030517578,92.33999633789062,93.68000030517578,1378400
2018-01-19,94.04000091552734,95.27999877929688,93.58999633789062,95.16000366210938,1622300
2018-01-22,94.87000274658205,95.66999816894533,94.08999633789062,95.43000030517578,972500
2018-01-23,95.2300033569336,95.6500015258789,94.33000183105467,94.9000015258789,1021500
2018-01-24,95.12000274658205,96.5199966430664,94.31999969482422,96.18000030517578,1765600
2018-01-25,96.6500015258789,98.66000366210938,96.31999969482422,96.52999877929688,2246800
2018-01-26,97.33999633789062,100.18000030517578,96.58000183105467,96.7300033569336,2835700
2018-01-29,96.29000091552734,97.62999725341795,96.06999969482422,96.30999755859376,2123200
2018-01-30,95.75,96.83000183105467,94.81999969482422,94.93000030517578,3124700
2018-01-31,91.94000244140624,95.88999938964844,90.30999755859376,91.45999908447266,7558700
2018-02-01,91.25,92.68000030517578,90.18000030517578,91.9800033569336,2107300
2018-02-02,91.16999816894533,92.26000213623048,90.55999755859376,91.79000091552734,2045700
2018-02-05,91.23999786376952,92.12000274658205,90.29000091552734,90.33000183105467,2989200
2018-02-06,88.9800033569336,91.37999725341795,88.04000091552734,90.7699966430664,2467000
2018-02-07,90.47000122070312,93.6500015258789,90.47000122070312,92.56999969482422,2069300
2018-02-08,92.66999816894533,93.13999938964844,90.47000122070312,90.47000122070312,1641300
2018-02-09,90.83999633789062,91.26000213623048,87.16000366210938,89.3499984741211,2591400
2018-02-12,89.9000015258789,91.33000183105467,89.36000061035156,91.18000030517578,1357100
2018-02-13,90.7699966430664,93.25,90.4000015258789,92.72000122070312,1181400
2018-02-14,90.72000122070312,93.22000122070312,90.04000091552734,92.43000030517578,1482300
2018-02-15,92.54000091552734,92.9499969482422,91.44000244140624,92.9499969482422,1382500
2018-02-16,92.87999725341795,93.51000213623048,92.33000183105467,92.62000274658205,875700
2018-02-20,92.5,92.95999908447266,89.63999938964844,89.97000122070312,1204400
2018-02-21,90.01000213623047,91.56999969482422,90.01000213623047,90.18000030517578,1219900
2018-02-22,90.61000061035156,91.06999969482422,89.86000061035156,90.08999633789062,982000
2018-02-23,90.31999969482422,92.66999816894533,90.1500015258789,92.62999725341795,1003400
2018-02-26,93.0,94.66999816894533,92.41999816894533,94.62999725341795,854100
2018-02-27,94.80999755859376,95.66999816894533,93.45999908447266,93.47000122070312,1147400
2018-02-28,93.72000122070312,94.69000244140624,92.98999786376952,93.36000061035156,1573000
2018-03-01,92.70999908447266,93.19000244140624,89.54000091552734,89.69999694824219,1863300
